LOANID,ORIG_CHN,ORIG_RT,ORIG_AMT,ORIG_TRM,OLTV,NUM_BO,DTI,CSCORE_B,FTHB_FLG,PURPOSE,PROP_TYP,NUM_UNIT,OCC_STAT,STATE,VinYr,RELOCATION_FLG,LAST_UPB_LOANAMT_PERCENT1,LAST_UPB_ORIG_VAL_PERCENT,Zero.Bal.Code,MOD_FLAG,FCC_FLC
63298,C,6.625,133000,180,90,1,41,634,N,C,SF,1,P,GA,2006,N,91.79769925,82.61792931,1,N,Not Foreclosed
90436,R,6.375,118000,360,80,1,28,716,Y,P,CO,1,P,OH,2006,N,93.46686441,74.77349153,1,N,Not Foreclosed
241554,B,6.5,189000,360,90,1,36,790,N,P,SF,1,P,WI,2008,N,98.38785185,88.54906667,1,N,Not Foreclosed
248679,R,6.25,136000,360,37,1,30,675,N,C,PU,1,P,OK,2008,N,97.86882353,36.21146471,1,N,Not Foreclosed
58328,B,6.375,105000,360,79,1,52,643,N,C,PU,1,P,NC,2006,N,98.74259048,78.00664648,1,N,Not Foreclosed
230360,C,5.5,240000,360,67,2,24,803,N,C,SF,1,P,MN,2007,N,97.5696625,65.37167387,1,N,Not Foreclosed
215170,R,5.625,108000,360,70,1,53,798,N,C,CO,1,I,IL,2008,N,96.38609259,67.47026481,1,N,Not Foreclosed
48257,R,6,99000,120,80,2,21,757,N,C,SF,1,P,MO,2006,N,4.39359596,3.514876768,1,N,Not Foreclosed
68675,B,6.25,132000,360,50,1,54,655,N,C,CO,1,I,FL,2006,N,93.46058333,46.73029167,9,N,Not Foreclosed
136429,R,6.75,34000,360,90,1,17,789,N,P,SF,1,P,IN,2006,N,86.63632353,77.97269117,1,N,Not Foreclosed
254385,B,6.75,355000,360,90,1,46,647,Y,P,SF,1,P,CA,2008,N,99.74024789,89.7662231,9,N,Foreclosed
229955,C,5.875,228000,360,39,1,62,674,N,C,SF,2,P,NY,2008,N,98.52628947,38.42525289,1,N,Not Foreclosed
225552,R,5.5,60000,360,37,1,36,654,N,C,SF,1,P,AL,2008,N,94.0743,34.807491,1,N,Not Foreclosed
154655,C,6.625,310000,360,95,1,63,782,N,P,PU,1,P,AZ,2007,N,97.98462581,93.08539451,3,N,Foreclosed
11123,R,5.75,83000,180,82,2,32,767,N,C,SF,1,P,MI,2005,N,80.63872289,66.12375277,1,N,Not Foreclosed
196105,C,5.625,200000,360,51,2,59,675,N,R,PU,1,P,NC,2007,N,56.406875,28.76750625,1,N,Not Foreclosed
169472,C,6.25,156000,360,80,1,45,791,N,R,SF,1,P,VA,2007,N,97.25127564,77.80102051,1,N,Not Foreclosed
72371,B,6.75,102000,360,80,3,8,773,N,P,SF,1,P,MO,2006,N,95.15748039,76.12598431,1,N,Not Foreclosed
161534,R,6.5,80000,360,70,1,30,671,N,C,SF,1,P,GA,2007,N,97.8939875,68.52579124,9,N,Foreclosed
93201,C,6.375,417000,360,70,2,43,608,N,C,SF,1,P,MI,2006,N,95.43353477,66.80347434,3,N,Foreclosed
117526,R,7.125,69000,360,95,2,31,742,Y,P,MH,1,P,IA,2006,N,99.08317391,94.12901521,1,N,Not Foreclosed
196944,R,7,664000,360,80,3,37,753,N,P,SF,4,I,CA,2007,N,96.11166416,76.88933133,1,N,Not Foreclosed
26235,C,5.25,179000,360,95,1,47,683,N,P,PU,1,P,FL,2005,N,96.06922905,91.2657676,3,N,Foreclosed
228920,C,6.5,275000,360,85,2,46,693,N,C,SF,1,S,ME,2007,N,97.79202182,83.12321855,9,N,Foreclosed
257683,C,6.375,141000,360,89,1,52,672,N,R,PU,1,P,GA,2008,N,98.83816312,87.96596518,9,N,Foreclosed
97202,R,6.75,125000,360,79,2,40,801,Y,P,SF,1,P,MO,2006,N,87.421904,69.06330416,1,N,Not Foreclosed
62344,B,6.125,330000,360,46,2,38,808,N,P,CO,1,P,CA,2006,N,96.51635758,44.39752449,1,N,Not Foreclosed
183671,C,6.375,272000,360,80,1,19,766,Y,P,CO,1,P,IL,2007,N,100,80,1,N,Not Foreclosed
39804,C,5.25,59000,180,90,2,45,590,N,P,MH,1,P,AR,2005,N,72.64474576,65.38027119,9,N,Foreclosed
160408,R,6.875,87000,360,75,2,37,716,N,R,SF,1,P,FL,2007,N,99.31426437,74.48569828,3,N,Foreclosed
49116,B,6.5,168000,360,80,1,43,684,N,P,SF,1,I,MN,2006,N,98.39478571,78.71582857,1,N,Not Foreclosed
120023,R,6.375,415000,360,80,1,27,790,N,P,SF,1,P,OH,2006,N,98.45754217,78.76603373,1,N,Not Foreclosed
101250,R,6.125,131000,360,95,2,47,678,N,P,SF,1,P,TN,2006,N,83.5238626,79.34766949,1,N,Not Foreclosed
52214,C,6.25,244000,360,80,1,46,775,N,P,CO,1,P,NJ,2006,N,96.45077869,77.16062295,3,N,Foreclosed
54035,C,6.375,148000,360,66,1,48,766,N,C,SF,1,P,OR,2006,N,96.22523649,63.50865609,1,N,Not Foreclosed
20646,B,5.75,276000,360,80,2,38,649,N,R,SF,1,P,NJ,2005,N,92.20185507,73.76148406,1,N,Not Foreclosed
40370,C,5.25,335000,360,64,2,33,722,N,C,SF,1,P,DE,2005,N,93.88593134,60.08699606,1,N,Not Foreclosed
69658,C,6.125,417000,360,61,1,38,689,N,P,SF,1,P,WA,2006,N,84.52618225,51.56097117,2,N,Not Foreclosed
226896,R,5.625,208000,360,80,1,33,681,N,P,PU,1,P,NC,2008,N,94.08129808,75.26503846,1,N,Not Foreclosed
253453,C,7.125,52000,360,57,1,43,669,N,C,SF,1,I,ID,2008,N,93.93490385,53.54289519,1,N,Not Foreclosed
21761,R,5.5,131000,360,53,2,38,799,N,C,SF,1,P,TX,2005,N,96.14776336,50.95831458,1,N,Not Foreclosed
54662,B,6.375,134000,360,80,1,56,776,N,P,CO,1,I,FL,2006,N,83.29387313,66.63509851,1,N,Not Foreclosed
165400,C,5.875,325000,360,82,2,32,791,N,R,SF,1,P,UT,2007,N,94.72210769,77.67212831,1,N,Not Foreclosed
4852,R,5.375,190000,360,53,2,43,711,N,C,SF,1,P,HI,2005,N,90.03803158,47.72015674,1,N,Not Foreclosed
252419,C,5.875,142000,180,80,2,34,787,N,R,SF,1,P,NE,2008,N,100,80,1,N,Not Foreclosed
90460,R,6.375,186000,360,65,2,39,810,Y,P,SF,1,P,NJ,2006,N,87.95454839,57.17045644,1,N,Not Foreclosed
119216,R,6.75,323000,360,47,2,50,708,N,C,SF,1,P,CT,2006,N,94.75131269,44.53311696,1,N,Not Foreclosed
52565,C,6,300000,360,69,2,27,798,N,P,SF,1,P,MN,2006,N,72.82087667,50.2464049,1,N,Not Foreclosed
179430,C,6.375,322000,360,70,1,45,685,N,R,SF,1,P,PA,2007,N,100,70,1,N,Not Foreclosed
42695,C,5.5,230000,360,61,2,41,685,N,R,SF,1,P,CA,2005,N,94.5436913,57.6716517,1,N,Not Foreclosed
262906,R,5.99,125000,360,69,1,32,624,N,R,CO,1,P,MN,2008,N,99.336208,68.54198352,9,N,Foreclosed
223112,R,6.625,288000,360,85,1,42,689,N,R,SF,1,I,FL,2008,N,98.81425694,83.9921184,9,N,Foreclosed
190258,B,7.25,79000,360,90,2,51,726,N,P,PU,1,I,TX,2007,N,96.18411392,86.56570253,9,N,Not Foreclosed
136174,C,7.125,257000,360,97,1,52,632,N,P,SF,1,P,KS,2006,N,97.13658366,94.22248615,3,Y,Foreclosed
150715,C,6.875,176000,360,95,1,45,657,N,P,CO,1,S,FL,2006,N,97.12033523,92.26431846,2,N,Foreclosed
196986,C,7.125,47000,360,90,2,46,691,N,P,SF,1,I,NJ,2007,N,93.39682979,84.05714681,1,N,Not Foreclosed
203408,B,6,417000,360,67,1,50,745,N,C,SF,1,P,CA,2008,N,98.56006235,66.03524177,9,N,Foreclosed
198725,C,5.375,230000,180,75,1,26,661,N,R,CO,1,I,IL,2008,N,84.62472174,63.4685413,1,N,Not Foreclosed
17108,R,5.375,188000,360,80,2,63,659,Y,P,SF,1,P,LA,2005,N,78.20148936,62.56119149,1,N,Not Foreclosed
232713,C,6,207000,360,90,1,43,632,Y,P,CO,1,P,IL,2008,N,99.08591304,89.17732174,9,N,Foreclosed
150940,C,5.875,200000,360,74,2,26,780,N,P,SF,1,P,KY,2006,N,94.10878,69.64049719,1,N,Not Foreclosed
814,C,5.5,286000,360,80,2,54,690,N,R,SF,1,P,MD,2005,N,93.86495804,75.09196643,9,N,Foreclosed
197164,C,6,97000,360,80,1,25,800,Y,P,SF,1,P,TN,2008,N,94.90987629,75.92790103,1,N,Not Foreclosed
245022,C,7,220000,360,73,1,37,700,N,C,SF,1,P,NJ,2008,N,100,73,9,N,Foreclosed
178072,C,6.875,174000,360,86,2,45,785,N,R,SF,1,I,NM,2007,N,99.04891954,85.1820708,9,N,Foreclosed
96160,C,6,252000,360,80,2,48,778,N,P,CO,1,P,FL,2006,N,95.92286508,76.73829206,3,Y,Foreclosed
40275,R,6,130000,360,79,2,47,748,N,P,SF,1,S,FL,2005,N,98.34598462,77.69332785,1,N,Not Foreclosed
197154,R,5.5,142000,120,56,2,48,801,N,C,PU,1,P,FL,2008,N,43.10311268,24.1377431,1,N,Not Foreclosed
185226,C,6.99,297000,360,90,2,29,680,N,C,PU,1,P,AZ,2007,N,97.60602694,87.84542424,9,N,Foreclosed
145996,B,6.5,400000,360,38,2,32,800,N,P,CO,1,P,CA,2006,N,1.0174175,0.38661865,1,N,Not Foreclosed
236870,C,6.25,181000,360,95,1,37,738,Y,P,CO,1,P,GA,2008,N,96.6470884,91.81473398,9,N,Foreclosed
26088,C,5.375,138000,360,80,1,35,686,N,P,SF,1,S,UT,2005,N,91.94550725,73.5564058,9,N,Foreclosed
67893,B,6,195000,360,65,2,36,800,N,C,SF,1,P,OR,2006,N,89.48820513,58.16733333,1,N,Not Foreclosed
90770,C,6.875,88000,360,90,2,25,822,N,P,MH,1,S,AZ,2006,N,91.82751136,82.64476023,1,N,Not Foreclosed
34499,R,6.125,236000,360,73,1,24,744,N,P,SF,1,P,OH,2005,N,91.26111017,66.62061042,1,N,Not Foreclosed
173987,C,6.375,228000,360,80,2,32,713,Y,P,PU,1,P,TX,2007,N,96.91980263,77.53584211,1,N,Not Foreclosed
133813,R,6.875,72000,360,80,2,41,756,N,P,PU,1,I,TX,2006,N,87.89647222,70.31717778,1,N,Not Foreclosed
100855,R,6,215000,240,68,2,27,605,N,C,PU,1,P,AZ,2006,N,87.06944186,59.20722046,9,N,Foreclosed
74232,C,5.875,102000,180,80,2,23,728,N,C,SF,1,P,MI,2006,N,86.41661765,69.13329412,1,N,Not Foreclosed
142661,B,6.375,215000,360,78,2,33,669,N,C,SF,1,P,FL,2006,N,87.97127907,68.61759768,16,Y,Not Foreclosed
163425,B,6.625,244000,360,80,2,61,777,N,R,SF,1,S,FL,2007,N,99.09546721,79.27637377,3,N,Foreclosed
214678,R,5.625,106000,360,86,1,33,652,N,C,SF,1,P,IL,2008,N,98.66322642,84.85037472,9,N,Foreclosed
225345,C,5.625,284000,360,80,1,60,809,N,R,SF,1,S,CA,2008,N,97.61664437,78.09331549,9,N,Foreclosed
228818,C,6.25,334000,360,90,1,37,801,N,P,SF,1,P,OR,2008,N,98.19651796,88.37686617,1,N,Not Foreclosed
125267,C,7,209000,360,90,1,46,747,N,P,PU,1,P,AZ,2006,N,97.70605263,87.93544738,9,N,Foreclosed
84350,R,6.375,207000,351,80,1,62,658,N,P,SF,1,P,NV,2006,N,71.58072464,57.26457971,9,N,Foreclosed
85013,R,5.5,119000,180,57,1,59,798,N,P,SF,1,P,PA,2006,N,13.02544538,7.424503866,1,N,Not Foreclosed
55481,C,7.5,122000,360,90,1,52,689,N,C,SF,1,P,NM,2006,N,87.14810656,78.43329588,1,N,Not Foreclosed
61694,C,6,188000,360,15,1,21,781,N,C,SF,1,P,CA,2006,N,85.15839894,12.77375984,1,N,Not Foreclosed
175317,B,6.5,331000,360,95,2,39,697,N,R,CO,1,P,CA,2007,N,100,95.00000001,1,N,Not Foreclosed
266056,C,6,286000,360,80,2,25,799,N,P,PU,1,P,NC,2008,N,99.22038112,79.3763049,1,N,Not Foreclosed
207270,B,6.375,417000,360,59,2,50,647,N,R,SF,1,P,MN,2008,N,98.1945036,57.93475712,9,N,Foreclosed
158126,R,6.375,372000,360,80,2,42,595,N,P,CO,1,P,NJ,2007,N,96.33614247,77.06891398,1,N,Not Foreclosed
195391,B,5.625,233000,360,95,1,41,775,Y,P,PU,1,P,MN,2008,N,91.01541202,86.46464142,1,N,Not Foreclosed
257240,B,6.375,250000,360,33,2,36,797,Y,P,CO,1,P,CA,2008,N,100,33,1,N,Not Foreclosed
232751,C,5.875,240000,360,89,2,30,781,Y,P,CO,1,P,HI,2008,N,96.11795417,85.54497921,1,N,Not Foreclosed
187175,B,7,54000,360,80,1,30,758,N,C,SF,1,I,OH,2007,N,100.3229444,80.25835556,9,N,Foreclosed
184718,B,6.75,299000,360,79,1,64,750,N,C,SF,1,P,NM,2007,N,98.93389298,78.15777544,3,N,Foreclosed
175909,R,6.5,417000,360,44,2,14,790,N,P,PU,1,P,MA,2007,N,100,44,1,N,Not Foreclosed
158458,B,6.5,140000,360,80,1,44,746,N,C,SF,1,P,FL,2007,N,98.78577857,79.02862286,9,N,Foreclosed
59151,R,6,62000,180,95,1,33,714,Y,P,PU,1,P,LA,2006,N,78.96712903,75.01877259,1,N,Not Foreclosed
113872,C,6.75,237000,360,95,2,32,710,N,P,SF,1,P,IN,2006,N,90.07744726,85.5735749,1,N,Not Foreclosed
89157,C,6.125,328000,360,80,2,41,692,N,C,SF,1,P,CA,2006,N,95.57979268,76.46383415,9,N,Foreclosed
109640,R,6.375,107000,360,73,1,35,755,N,P,PU,1,P,TX,2006,N,96.43475701,70.3973726,1,N,Not Foreclosed
152069,C,6.875,161000,360,78,1,42,704,N,C,PU,1,P,FL,2006,N,95.98863975,74.87113901,9,N,Foreclosed
21890,C,5.875,202000,360,80,1,39,723,N,C,PU,1,P,MD,2005,N,91.54976238,73.2398099,1,N,Not Foreclosed
51104,B,7.25,595000,180,72,1,50,760,N,R,SF,4,I,CA,2006,N,93.4585479,67.29015449,1,N,Not Foreclosed
244761,R,7,255000,180,75,2,41,803,N,C,SF,1,P,IL,2008,N,2.509345098,1.882008824,1,N,Not Foreclosed
222847,R,6.375,102000,360,85,2,46,742,N,C,SF,1,I,GA,2008,N,98.35668627,83.60318333,9,N,Foreclosed
221314,C,5.75,417000,360,49,2,25,702,N,P,SF,1,P,OH,2008,N,96.5196259,47.29461669,1,N,Not Foreclosed
43821,C,6.125,173000,360,95,1,58,686,Y,P,SF,1,P,TX,2005,N,84.72504046,80.48878844,1,N,Not Foreclosed
90902,R,6,176000,360,64,2,24,754,N,C,SF,1,P,CT,2006,N,88.31080114,56.51891273,1,N,Not Foreclosed
145505,B,7,500000,360,66,2,57,800,N,P,SF,4,I,CA,2006,N,87.562338,57.79114308,1,N,Not Foreclosed
40035,C,5.375,307000,360,77,1,42,748,N,R,PU,1,P,AZ,2005,N,94.23030945,72.55733827,3,N,Foreclosed
212621,R,5.755,207000,360,89,2,46,708,N,R,SF,1,P,IL,2008,N,99.33601932,88.4090572,3,N,Foreclosed
182939,C,6.25,190000,360,80,2,42,646,N,C,SF,1,P,UT,2007,N,97.24197895,77.79358316,1,N,Not Foreclosed
231058,C,5.875,417000,360,61,2,37,705,N,R,CO,1,P,CA,2007,N,96.81241007,59.05557014,1,N,Not Foreclosed
177321,C,6.375,160000,360,56,1,39,688,N,C,SF,1,P,PA,2007,N,97.5904875,54.650673,1,N,Not Foreclosed
212359,C,5.875,328000,360,80,2,36,731,N,R,PU,1,P,NV,2007,N,98.73867988,78.9909439,9,N,Foreclosed
261947,B,6.75,114000,360,17,1,46,639,N,C,SF,1,I,CA,2008,N,94.10885088,15.99850465,1,N,Not Foreclosed
63985,C,7.25,213000,360,80,1,35,684,N,P,SF,2,I,FL,2006,N,98.2270892,78.58167136,3,N,Foreclosed
35650,R,5.75,162000,360,75,1,36,600,N,C,CO,1,P,FL,2005,N,91.25884568,68.44413426,3,N,Foreclosed
76519,B,6.375,192000,360,80,2,29,650,N,R,PU,1,P,MO,2006,N,83.1333125,66.50665,1,N,Not Foreclosed
119584,R,6.875,81000,360,37,2,50,644,N,C,SF,1,P,LA,2006,N,96.39845679,35.66742902,1,N,Not Foreclosed
52772,R,6.75,193000,360,70,1,40,692,N,C,SF,1,I,AZ,2006,N,94.28296891,65.99807824,9,N,Foreclosed
176943,C,7.125,225000,360,90,2,54,636,N,R,SF,1,P,MD,2007,N,97.38243556,87.644192,9,Y,Foreclosed
227066,C,5.875,250000,360,75,2,35,770,N,C,SF,1,P,UT,2007,N,97.750852,73.313139,3,N,Foreclosed
180465,B,7,170000,360,76,1,42,686,N,R,PU,1,I,FL,2007,N,99.12336471,75.33375719,9,N,Foreclosed
206266,C,6.125,107000,360,96,2,26,641,N,R,PU,1,P,TX,2008,N,82.45118692,79.15313944,1,N,Not Foreclosed
146160,C,6.5,136000,360,80,1,46,657,N,P,SF,1,P,AL,2006,Y,93.09449265,74.47559412,3,N,Not Foreclosed
120378,R,5.75,150000,360,74,2,14,766,N,P,SF,1,P,OK,2006,Y,90.7877,67.182898,1,N,Not Foreclosed
4891,R,6,130000,360,66,1,42,688,N,C,SF,1,P,OR,2005,N,92.10505385,60.78933554,1,N,Not Foreclosed
85858,C,6.625,287000,360,70,1,56,645,N,C,SF,1,P,CT,2006,N,83.13545993,58.19482195,1,N,Not Foreclosed
171718,R,6.55,114000,180,95,2,21,715,Y,P,SF,1,P,OH,2007,N,72.40092982,68.78088333,1,N,Not Foreclosed
93336,B,6.5,150000,360,65,2,29,624,N,C,SF,1,P,AZ,2006,N,99.16854667,64.45955532,1,N,Not Foreclosed
9145,B,6,267000,360,80,1,42,682,Y,P,PU,1,P,FL,2005,N,95.36832584,76.29466067,9,N,Foreclosed
217431,B,6.125,324000,360,80,2,23,814,N,P,SF,1,P,PA,2008,N,95.93550617,76.74840494,1,N,Not Foreclosed
74724,B,5.875,250000,360,33,2,47,704,Y,P,SF,1,P,NJ,2006,N,97.207488,32.07847104,1,N,Not Foreclosed
53411,B,6,180000,360,63,2,32,754,N,C,SF,1,P,FL,2006,N,97.91141111,61.684189,1,N,Not Foreclosed
178523,R,6.875,160000,360,80,2,54,801,N,C,SF,1,I,NC,2007,N,93.2841375,74.62731,1,N,Not Foreclosed
238303,C,6.125,184000,360,80,1,32,775,N,R,SF,1,P,MO,2008,N,97.71425543,78.17140435,1,N,Not Foreclosed
196296,R,5.75,327000,360,81,2,40,668,N,R,SF,1,P,UT,2008,N,92.63380122,75.03337899,1,N,Not Foreclosed
116348,C,6.5,173000,180,80,2,57,770,Y,P,PU,1,P,GA,2006,N,88.83530058,71.06824046,1,N,Not Foreclosed
258272,R,6.25,92000,180,26,2,34,787,N,C,SF,3,I,RI,2008,N,92.55102174,24.06326565,1,N,Not Foreclosed
72707,C,6.875,103000,360,80,1,18,730,N,C,SF,1,I,NC,2006,N,96.27629126,77.02103301,1,N,Not Foreclosed
22151,B,5.375,53000,180,80,1,36,697,N,C,SF,1,P,LA,2005,N,76.98954717,61.59163774,9,N,Foreclosed
193513,C,5.5,184000,360,48,1,34,806,N,C,SF,1,P,DE,2008,N,93.86225543,45.05388261,1,N,Not Foreclosed
180284,C,6.625,200000,360,80,1,36,682,N,C,SF,1,P,AZ,2007,N,98.04127,78.433016,9,N,Foreclosed
148554,B,7.25,244000,360,95,1,38,683,N,P,PU,1,P,FL,2006,N,97.16927459,92.31081085,9,N,Foreclosed
106712,R,6.875,236000,360,73,2,32,677,N,C,PU,1,P,AZ,2006,N,94.04273729,68.65119823,2,N,Foreclosed
